Counter,First Element,Last Element,Time Elapsed,Queue Size
100,0,99,0.0008292999991681427,0
200,0,99,0.007045500009553507,0
300,0,99,0.006201499985763803,0
400,0,99,0.006537800014484674,0
500,0,99,0.006167999992612749,0
600,0,99,0.006401699996786192,0
700,0,99,0.006765600002836436,0
800,0,99,0.0065873999847099185,0
900,0,99,0.006573500024387613,0
1000,0,99,0.006733399990480393,0
1100,0,99,0.0065919999906327575,0
1200,0,99,0.006732800015015528,0
1300,0,99,0.006846699980087578,0
1400,0,99,0.0064051000226754695,0
1500,0,99,0.006231699982890859,0
1600,0,99,0.006319600011920556,0
1700,0,99,0.006496099987998605,0
1800,0,99,0.006613700010348111,0
1900,0,99,0.006698499986669049,0
2000,0,99,0.006860699999378994,0
2100,0,99,0.007209100003819913,0
2200,0,99,0.006682300008833408,0
2300,0,99,0.006917699996847659,0
2400,0,99,0.006136899988632649,0
2500,0,99,0.00652059999993071,0
2600,0,99,0.007069700019201264,0
2700,0,99,0.00688060000538826,0
2800,0,99,0.006872899975860491,0
2900,0,99,0.006495800014818087,0
3000,0,99,0.006673900003079325,0
3100,0,99,0.006466899998486042,0
3200,0,99,0.007282500009750947,0
3300,0,99,0.006773599976440892,0
3400,0,99,0.006794100016122684,0
3500,0,99,0.006111299997428432,0
3600,0,99,0.006474399997387081,0
3700,0,99,0.0068654000060632825,0
3800,0,99,0.006696700002066791,0
3900,0,99,0.006553799990797415,0
4000,0,99,0.007003000006079674,0
4100,0,99,0.006811600003857166,0
4200,0,99,0.006713699985994026,0
4300,0,99,0.006934100005310029,0
4400,0,99,0.007250800001202151,0
4500,0,99,0.006530499988002703,0
4600,0,99,0.006798800022806972,0
4700,0,99,0.006501399999251589,0
4800,0,99,0.006262099981540814,0
4900,0,99,0.006625000009080395,0
5000,0,99,0.007163900008890778,0
5100,0,99,0.0065221999830100685,0
5200,0,99,0.00702580000506714,0
5300,0,99,0.006049699994036928,0
5400,0,99,0.006768999999621883,0
5500,0,99,0.007136300002457574,0
5600,0,99,0.006389000016497448,0
5700,0,99,0.006995199975790456,0
5800,0,99,0.006724600010784343,0
5900,0,99,0.006864900002256036,0
6000,0,99,0.006328099989332259,0
6100,0,99,0.006888400006573647,0
6200,0,99,0.006349600007524714,0
6300,0,99,0.006599399988772348,0
6400,0,99,0.006999400007771328,0
6500,0,99,0.006345000001601875,0
6600,0,99,0.006810799997765571,0
6700,0,99,0.00719319999916479,0
6800,0,99,0.006388500012690201,0
6900,0,99,0.006464099977165461,0
7000,0,99,0.0069213000242598355,0
7100,0,99,0.007217999984277412,0
7200,0,99,0.006318800005828962,0
7300,0,99,0.006485499994596466,0
7400,0,99,0.0064298000070266426,0
7500,0,99,0.00717239998630248,0
7600,0,99,0.006463300000177696,0
7700,0,99,0.006280400004470721,0
7800,0,99,0.006636300007812679,0
7900,0,99,0.0069586999888997525,0
8000,0,99,0.006594300008146092,0
8100,0,99,0.00628790000337176,0
8200,0,99,0.006401199992978945,0
8300,0,99,0.0067152999981772155,0
8400,0,99,0.006324399990262464,0
8500,0,99,0.00639020002563484,0
8600,0,99,0.00634130000253208,0
8700,0,99,0.006448899977840483,0
8800,0,99,0.006392200011759996,0
8900,0,99,0.0069580999843310565,0
9000,0,99,0.0065633000049274415,0
9100,0,99,0.006158200005302206,0
9200,0,99,0.006831200007582083,0
9300,0,99,0.00659459998132661,0
9400,0,99,0.0062507000111509115,0
9500,0,99,0.0062605999992229044,0
9600,0,99,0.006579600012628362,0
9700,0,99,0.006433699978515506,0
9800,0,99,0.00620790000539273,0
9900,0,99,0.006361100007779896,0
10000,0,99,0.006484000012278557,0
10100,0,99,0.0067615999723784626,0
10200,0,99,0.00638130001607351,0
10300,0,99,0.00647759999264963,0
10400,0,99,0.006292900012340397,0
10500,0,99,0.006076999998185784,0
10600,0,99,0.006447799998568371,0
10700,0,99,0.006485599995357916,0
10800,0,99,0.0060646999918390065,0
10900,0,99,0.006459399999585003,0
11000,0,99,0.006321000022580847,0
11100,0,99,0.0066738999739754945,0
11200,0,99,0.006591500015929341,0
11300,0,99,0.006282399990595877,0
11400,0,99,0.00621980000869371,0
11500,0,99,0.006559700006619096,0
11600,0,99,0.006315099977655336,0
11700,0,99,0.006104500003857538,0
11800,0,99,0.006290599994827062,0
11900,0,99,0.006277500011492521,0
12000,0,99,0.006189700012328103,0
12100,0,99,0.006700999976601452,0
12200,0,99,0.006936300022061914,0
12300,0,99,0.005840700003318489,0
12400,0,99,0.006727999978465959,0
12500,0,99,0.006364200002280995,0
12600,0,99,0.006343600020045415,0
12700,0,99,0.0067149999958928674,0
12800,0,99,0.005866399995284155,0
12900,0,99,0.00613229998270981,0
13000,0,99,0.006188200000906363,0
13100,0,99,0.006347000016830862,0
13200,0,99,0.006662300002062693,0
13300,0,99,0.006547600001795217,0
13400,0,99,0.0060505000001285225,0
13500,0,99,0.006256299995584413,0
13600,0,99,0.006210699997609481,0
13700,0,99,0.006153499998617917,0
13800,0,99,0.00621240001055412,0
13900,0,99,0.006000399996992201,0
14000,0,99,0.006783999997423962,0
14100,0,99,0.006307100004050881,0
14200,0,99,0.00637089999509044,0
14300,0,99,0.006441000004997477,0
14400,0,99,0.00647599998046644,0
14500,0,99,0.006369800015818328,0
14600,0,99,0.006721399986417964,0
14700,0,99,0.005998400010867044,0
14800,0,99,0.006235200009541586,0
14900,0,99,0.006818800000473857,0
15000,0,99,0.00619749998440966,0
15100,0,99,0.006749099993612617,0
15200,0,99,0.00692949999938719,0
15300,0,99,0.006322300003375858,0
15400,0,99,0.005871800007298589,0
15500,0,99,0.0063996000098995864,0
15600,0,99,0.00645529999746941,0
15700,0,99,0.006321699998807162,0
15800,0,99,0.00659760000417009,0
15900,0,99,0.006353799981297925,0
16000,0,99,0.006650299998000264,0
16100,0,99,0.006224100012332201,0
16200,0,99,0.006480299984104931,0
16300,0,99,0.006387400004314259,0
16400,0,99,0.0064362999983131886,0
16500,0,99,0.0064814000215847045,0
16600,0,99,0.006246199976885691,0
16700,0,99,0.0061021000146865845,0
16800,0,99,0.0061157000018283725,0
16900,0,99,0.006332099990686402,0
17000,0,99,0.006358400016324595,0
17100,0,99,0.006906399998115376,0
17200,0,99,0.006121099984738976,0
17300,0,99,0.006260399997700006,0
17400,0,99,0.006746700004441664,0
17500,0,99,0.00635899999178946,0
17600,0,99,0.006102600018493831,0
17700,0,99,0.006239499984076247,0
17800,0,99,0.006466799997724593,0
17900,0,99,0.00594420000561513,0
18000,0,99,0.006559500005096197,0
18100,0,99,0.00616349998745136,0
18200,0,99,0.006854800012661144,0
18300,0,99,0.006305199989583343,0
18400,0,99,0.0062698000110685825,0
18500,0,99,0.006643100001383573,0
18600,0,99,0.006558799999766052,0
18700,0,99,0.007126899989088997,0
18800,0,99,0.006407100008800626,0
18900,0,99,0.006424499995773658,0
19000,0,99,0.006046099995728582,0
19100,0,99,0.006430900015402585,0
19200,0,99,0.006903600005898625,0
19300,0,99,0.006916499987710267,0
19400,0,99,0.006838100001914427,0
19500,0,99,0.006805899989558384,0
19600,0,99,0.006806000019423664,0
19700,0,99,0.0069589999911841005,0
19800,0,99,0.006779599993024021,0
19900,0,99,0.006559400004334748,0
20000,0,99,0.006442699988838285,0
20100,0,99,0.006438800017349422,0
20200,0,99,0.006535900000017136,0
20300,0,99,0.006548999983351678,0
20400,0,99,0.006515600020065904,0
20500,0,99,0.006468799983849749,0
20600,0,99,0.006251500017242506,0
20700,0,99,0.006437000003643334,0
20800,0,99,0.007068799983244389,0
20900,0,99,0.006577399995876476,0
21000,0,99,0.007005799998296425,0
21100,0,99,0.006472700013546273,0
21200,0,99,0.006759899988537654,0
21300,0,99,0.006893100013257936,0
21400,0,99,0.0064230999851133674,0
21500,0,99,0.0064138000016100705,0
21600,0,99,0.006485399993835017,0
21700,0,99,0.006435700022848323,0
21800,0,99,0.0065796999842859805,0
21900,0,99,0.006237900000996888,0
22000,0,99,0.00654719999874942,0
22100,0,99,0.006472200009739026,0
22200,0,99,0.006494500004919246,0
22300,0,99,0.006971800001338124,0
22400,0,99,0.00678269998752512,0
22500,0,99,0.0067912999948021024,0
22600,0,99,0.006391200004145503,0
22700,0,99,0.006297200015978888,0
22800,0,99,0.006852699996670708,0
22900,0,99,0.006823100004112348,0
23000,0,99,0.006624299974646419,0
23100,0,99,0.006534700019983575,0
23200,0,99,0.006544999981997535,0
23300,0,99,0.006638400023803115,0
23400,0,99,0.006481499993242323,0
23500,0,99,0.006648399983532727,0
23600,0,99,0.006534800020745024,0
23700,0,99,0.006627800001297146,0
23800,0,99,0.0061944999906700104,0
23900,0,99,0.006662700005108491,0
24000,0,99,0.006781000003684312,0
24100,0,99,0.006309299991698936,0
24200,0,99,0.006468400009907782,0
24300,0,99,0.006425100000342354,0
24400,0,99,0.006476199981989339,0
24500,0,99,0.006582500005606562,0
24600,0,99,0.005798500002129003,0
24700,0,99,0.006503299984615296,0
24800,0,99,0.006791799998609349,0
24900,0,99,0.006683000014163554,0
25000,0,99,0.006610300013562664,0
25100,0,99,0.00663749998784624,0
25200,0,99,0.0062800000014249235,0
25300,0,99,0.006448600004659966,0
25400,0,99,0.006534999993164092,0
25500,0,99,0.0065642000117804855,0
25600,0,99,0.006818599998950958,0
25700,0,99,0.006340399995679036,0
25800,0,99,0.006299200002104044,0
25900,0,99,0.006672599993180484,0
26000,0,99,0.006899600004544482,0
26100,0,99,0.006357100006425753,0
26200,0,99,0.006343599990941584,0
26300,0,99,0.006714799994369969,0
26400,0,99,0.007002500002272427,0
26500,0,99,0.006224599987035617,0
26600,0,99,0.006715800001984462,0
26700,0,99,0.006431800022255629,0
26800,0,99,0.006758399977115914,0
26900,0,99,0.006824500014772639,0
27000,0,99,0.006892000004881993,0
27100,0,99,0.0066617999982554466,0
27200,0,99,0.006582899979548529,0
27300,0,99,0.007114800013368949,0
27400,0,99,0.0068799000000581145,0
27500,0,99,0.00684950000140816,0
27600,0,99,0.006230400002095848,0
27700,0,99,0.006153599999379367,0
27800,0,99,0.006759000010788441,0
27900,0,99,0.007083699980285019,0
28000,0,99,0.006251700018765405,0
28100,0,99,0.006200199975864962,0
28200,0,99,0.006689000001642853,0
28300,0,99,0.0069531000044662505,0
28400,0,99,0.007312000001547858,0
